L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35
-0.3914194442586559,0.2946986396833576,0.0,-0.45756365389851716,-1.3120657059739191,0.6638768065692585,0.0,0.6765274835986137,0.5945776400236394,0.6805573131682194,0.28939515475374,-0.9065982433605377,-0.7814931453637556,-0.22545592905393252,0.26344008048509954,-0.2802798040740091,-0.13074282404302134,0.03716985816123913,0.031199257273237323,0.3716126270092458,0.015279019459286771
-0.3667490810049181,0.28123237351109126,0.0,-0.4542173259418035,-1.3087579277394912,0.6583174006833442,0.0,0.6745706173446979,0.575886822850516,0.6722921834435894,0.2590771728433913,-0.9055416858813495,-0.8124910778182188,-0.23383098606268016,0.2784603354491117,-0.27285760259609604,-0.13678118385303023,0.06173755073545363,0.029943200778224027,0.36788626360363635,0.0
-0.3851174891157014,0.27886487867685933,0.0,-0.4526389670232599,-1.317141121309814,0.6595026496802349,0.0,0.664874594283123,0.5749217422093468,0.6730969141099084,0.2752061957283556,-0.8924412760975816,-0.7747513216359484,-0.2414381498636683,0.2807743516339209,-0.2941121662766499,-0.13359661938676773,0.028710487969208828,0.04244149083515084,0.37315002271238523,0.003238371228156699
-0.40881078527520043,0.2600611040810806,-0.005383955542560931,-0.488942071025217,-1.3282310450610189,0.6574736213789522,0.0,0.6810858018765019,0.5869821045140428,0.6503173542325662,0.27734676785097834,-0.904013507179794,-0.7706367213449598,-0.2325220335846766,0.27034172330433415,-0.268539150228983,-0.13739048860108163,0.07469701135236716,0.027948468525561484,0.3621688824916888,0.026474033466643076
-0.3842137462374194,0.28361926809191074,0.0,-0.45793806122349834,-1.314230992085135,0.6516959945406305,0.0,0.665613876878861,0.587716589877953,0.6646678805040478,0.2822518668567348,-0.8851212260733485,-0.7617081713886749,-0.21633016138653935,0.27427100712693436,-0.3045050363047429,-0.13615400425852509,0.04755836199634514,0.026751503117057113,0.3622760610380601,0.0
-0.3812547465930631,0.25284639232972705,0.0,-0.47326415603001526,-1.3094944801386523,0.6579013929315023,0.0,0.6754070272434094,0.5897289199730528,0.6677147329750152,0.2923889771645709,-0.9541741434659016,-0.8077201240695521,-0.254047894806815,0.24961753080995394,-0.27083861909643586,-0.14450238944317087,0.06155388551619141,0.03442024959468651,0.373368508097821,0.006895442246465528
-0.3954448932691924,0.27884489431298065,0.0,-0.48608680734967225,-1.320348489475165,0.6610645685697112,-0.00323396836283268,0.6703675868591701,0.5971641575865435,0.6687369025727964,0.2675299068740017,-0.9336097528320274,-0.8123087828407579,-0.2487182092626664,0.26367175042915625,-0.25650361273870687,-0.11796764786827699,0.04218336144809973,0.031606585041276586,0.3828756501998294,0.0
-0.3810976398805823,0.2827708477876295,0.0,-0.48561823208198557,-1.3179002810003253,0.6546149968407092,0.0,0.6734266770998647,0.5934298341968,0.6735954423224814,0.300184046571126,-0.9191287234860703,-0.7840123951822864,-0.23409944269390093,0.269856253538002,-0.24987620735041752,-0.13338534480956243,0.04541292838031605,0.045930731747751655,0.3884552009431971,0.013990097095147092
-0.38683292786890616,0.2825964131367843,0.0,-0.4430874966982727,-1.2958058894746134,0.6496830030991853,0.0,0.6868204832613437,0.5991152147848574,0.6826623984251672,0.28060045467395506,-0.9472274940757877,-0.8091883261765568,-0.24983035513824156,0.257430710582662,-0.2581841357509205,-0.11367493461680095,0.038115366651575694,0.05674624965092724,0.3801128057602713,0.009484703117487975
-0.38858446781806716,0.2711807060266002,0.0,-0.4762258532665632,-1.3205512551179865,0.6668782104576643,0.0,0.6801224325295966,0.5936533895108583,0.6813732291625764,0.274231794013102,-0.9280493821464357,-0.7954754380894314,-0.2316515726075717,0.26088547532383516,-0.272518864706741,-0.14146295566790099,0.049088898224614146,0.025270092667563276,0.3719325618215611,0.0
-0.3783511456279758,0.26891300749554514,0.0,-0.47273184746175617,-1.3102194857926104,0.6675769625047683,0.0,0.6927889185266095,0.5986107486684406,0.6871829130093408,0.27807651522740484,-0.921528092236151,-0.7845935890949709,-0.23936506406352673,0.27568806232850346,-0.2666431168062565,-0.14352221168262605,0.03715721378265466,0.04551731636276449,0.38679252624725946,0.0
-0.38232624010363614,0.26458855343749027,0.0,-0.47667712830839654,-1.311617133868459,0.6646216436258431,0.0,0.6744843140774699,0.5926362302001692,0.6658668152204158,0.26935402304441014,-0.9451836052787054,-0.7920836623987547,-0.22693654533729316,0.2691857081221438,-0.24935312331373813,-0.1333822618725023,0.04422646157375672,0.04548995190094928,0.3774216923856949,0.010364366802860863
-0.3769387565194422,0.27488289605291755,0.0,-0.4497764336694995,-1.3191143162914076,0.6563146821961955,0.0,0.6703640362510874,0.6092243049343706,0.6800149638756583,0.3079276201598495,-0.9184051691740427,-0.7562628858768851,-0.226808412527437,0.260236511666347,-0.3074742418602452,-0.136061278767374,0.05233069085914309,0.037478609674134244,0.3712289752806607,0.003911357953759111
-0.38862074030751237,0.31443589204740763,0.0,-0.42810613687467564,-1.3012512403498553,0.6610539359073623,0.0,0.6760093134557437,0.5893292915581193,0.6798225889366319,0.30761118399930465,-0.9382172076321962,-0.7937435742092197,-0.22457876812672298,0.29115674828816007,-0.2852285211591547,-0.13394367846385305,0.0441272387769659,0.03666262211339314,0.37892329457634405,0.014583947137588971
-0.3713416767532769,0.2685494335113176,0.0,-0.46555324324501834,-1.2920374384882627,0.6454979149692447,0.0,0.6671876780510326,0.5858087471726683,0.6645164597632437,0.28296097250435803,-0.9308976849926707,-0.8080606416118477,-0.24601702902441247,0.26565701954013393,-0.2825073278977822,-0.14044693718543125,0.03673541784977158,0.03782746808378687,0.3738984218186951,0.0
-0.40286304857864774,0.28543451581198226,0.0,-0.45760403367630736,-1.3080715053198368,0.6617822383799168,0.0,0.679276834406826,0.6042677917616206,0.6788641645288855,0.29511486755903804,-0.9072317115530016,-0.771141515978385,-0.24523200930561442,0.2575630332787531,-0.2744607688875522,-0.13874098329336348,0.06394506954906634,0.03765560530941126,0.37687265291111993,0.0
-0.3777219349872919,0.2784089130949036,0.0,-0.4803242899366505,-1.3055013536140276,0.6554351487132302,0.0,0.6627499396063541,0.5887008363624104,0.6690417579992874,0.28987784456256466,-0.9085019869101547,-0.7948947797933114,-0.2352111400363557,0.2700294656237654,-0.2704651667478797,-0.13730349388023236,0.06792169571846764,0.03259637754001252,0.36548285251317153,0.0
