L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30
0.0,0.0,-0.02775896865577788,0.0,0.0,0.0,0.0,0.0,0.0,0.031822828312413176,0.0,0.0,0.0,0.15895269164538023,0.0,0.0,0.0
0.0,0.0,-0.12293080570642827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636589194111173,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10413938829198736,0.08067405878612834,0.0,0.0,0.0,0.0,0.03988109526105456,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13537942541308354,0.0,0.0,0.0,0.0,0.1349861470754107,0.0,0.0,0.0
0.0,0.0,-0.005559850989297928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27908261996622447,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12063844152209473,0.0,0.0,0.0,0.0,0.0,0.23390951027535506,0.0,0.0,0.0
0.0,0.0,-0.27150801818007253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058735151372309016,0.0,0.0,0.0
0.0,0.0,-0.39778746848233054,0.0,0.0,0.0,0.0,0.0,0.0,0.08277433701025952,0.0,0.0,0.0,0.017479796289876476,0.0,0.0,0.0
0.0,0.0,-0.12057419641537064,0.0,0.0,0.0,0.0,0.0,0.06595272574463364,0.0,0.0,0.0,0.0,0.0615465337932511,0.0,0.0,0.0
0.0,0.0,-0.1360596943504707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.30442765839415586,0.0,0.08816707162179058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19711023773036038,0.0,0.015258028167207107,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038854622710233185,0.0,0.0,0.0,0.0,0.2674471012776287,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23744614847159612,0.0,0.0039453850439174695,0.0
0.0,0.0,-0.16598782335254114,0.0,0.0,0.09458447550105697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.2675541465930325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2588427992040834,0.0,0.0,0.0
0.0,0.0,-0.016745771401694743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19078678471319008,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.013179102378114167,0.0,0.0,0.0,0.07748970222476963,0.0,0.0,0.0,0.2291538300053116,0.0,0.0,0.0
0.0,0.0,-0.25074764856036424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15009637521968036,0.0,0.0,0.0
0.0,0.0,-0.34123651817134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06169543587405022,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025440598555236255,0.0066682872246012475,0.0,0.0,0.0,0.0,0.1447640022244379,0.0,0.0,0.0
0.0,0.0,-0.15670904789328324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13167336641938604,0.0,0.0,0.0
0.0,0.0,-0.008959421937270635,0.0,0.23154098003631382,0.0,0.0,0.0645479944546576,0.0007352429042092075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.12839214741840732,0.0,0.0,0.0,0.0,0.1212300918812441,0.0,0.0,0.0,0.0,0.0,0.08511073395773713,0.0,0.0,0.0
0.0,0.0,-0.11166084407157913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005514006870543977,0.0,0.0,0.0
0.0,0.0,-0.15073965512959947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19743869372945816,0.0,0.0,0.0
0.0,0.0,-0.04619035191333231,0.0,0.0,0.0,0.0,0.020130848033695907,0.1316578111860114,0.0,0.0,0.0,0.0,0.24538508924067948,0.0,0.0,0.0
0.0,0.0,-0.20914368494580515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18973717206305515,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1620354736363322,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.3016818355810712,0.0,0.074294613669622,0.0,0.0,0.0,0.0,0.0,0.004249095475148542,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.05984133278983022,0.0,0.0,0.0,0.23631749625991655,0.0,0.0,0.0,0.0,0.05457569909244016,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19972670273240653,0.0,0.0,0.0
0.0,0.0,-0.16416860214428017,0.0,0.0,0.06516048488812275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044891346385842586,0.0,0.0,0.0
0.0,0.0,-0.29201479479496084,0.0,0.0,0.07224800370143138,0.0,0.12384029917134476,0.05821887147155716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2546973145736224,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.22122193170329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15283725647941598,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2708720007372564,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.03403629242723717,0.0,0.15194049417873365,0.0,0.0,0.0,0.0,0.0,0.002037828752712053,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17642746399280745,0.0,0.0,0.0,0.11590346068873184,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.23337717644148281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12243115533648383,0.12599667771230438,0.0,0.0,0.0,0.0,0.0910319493207556,0.0,0.0,0.0
