L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35
-1.2030056568661467,0.17316048450339025,-0.4880972227126798,-0.3573549028526101,-0.4037294031459476,0.20036249319947996,-0.16957948734954414,0.25266330985287067,0.23932064771913253,0.48064216112623953,-0.46660333805825005,-0.41962641695100594,-1.2071077310900604,-0.13248665617178362,-0.030274953708262903,-0.36422034670033554,-0.414873886330487,-0.11849472804111952,-0.09178728774352289,-0.4849185445117653,0.16571505118174407
-1.245079643777285,0.18802776558619577,-0.49748675183974184,-0.32266657361751555,-0.4370566127121797,0.30204897637654415,-0.15819426919043378,0.28750407226060387,0.18670096154213464,0.5784606166560368,-0.4762942815010403,-0.46619961741942906,-1.2336265735464251,-0.11001454743550347,-0.04290797417687285,-0.36285568878964863,-0.4302988540973807,-0.1741822631163449,-0.1166435500459131,-0.4157416914565796,0.12703799550618128
-1.1771502556162994,0.17845507592137685,-0.5862982094911365,-0.35205133347215223,-0.39919273156616686,0.2946989121684603,-0.19081125507993463,0.2651893915503495,0.229149214171038,0.5502238271133006,-0.4606970635740738,-0.5112146285769468,-1.202446683561599,-0.1618960310266726,-0.04059555665519054,-0.4193594804336546,-0.45814363074978287,-0.09876117787888405,-0.1171530604083429,-0.44023616636745627,0.14793443022596717
-1.1972429372071665,0.16255387248533,-0.5189003730693273,-0.41078085547902937,-0.43865055152158006,0.265483911930802,-0.17236251678487088,0.32583811021276504,0.17322999996938382,0.49054685932201514,-0.49655099733167535,-0.4730076736395673,-1.244140272657437,-0.13264896352489866,-0.03145728892980732,-0.3743859536095891,-0.49154612531762976,-0.13293361463537468,-0.0664230389389787,-0.4257486118848555,0.12650027124840546
-1.1806648533126163,0.18463227436599716,-0.5017322541873422,-0.38467985138674504,-0.38972856440161685,0.19727519506881525,-0.21203111798352495,0.306868918149762,0.2000431949572438,0.48916648753990644,-0.46056919164639387,-0.41703148488097097,-1.14964222741083,-0.09202983062083141,-0.12093766126049227,-0.2977696241722263,-0.4931560522554871,-0.13557957464119913,-0.10733184800751137,-0.4330233657154074,0.1146923413401391
-1.2118338003106337,0.14615236155043393,-0.5325752112997334,-0.4294570523557948,-0.4808601388821876,0.2478711651963013,-0.20222826696324042,0.3228270315929959,0.18810569753786763,0.4648044115702024,-0.49462151720295733,-0.4642140462508875,-1.1939609752767584,-0.11702204492552752,-0.06851050961380405,-0.41620742472620154,-0.43611960426846286,-0.139771447610398,-0.1293658839960445,-0.4779817720678172,0.15495358590933683
-1.311466832876107,0.1885110925666612,-0.6103168097781518,-0.47104098626950575,-0.4840030532649121,0.2695838701928744,-0.19675921145277916,0.31992803605308917,0.19413224334761905,0.501481364523132,-0.4618012287524076,-0.45722398689454424,-1.1696635585509845,-0.10026536320669499,-0.052289548317744884,-0.38016206320823037,-0.4216701010243953,-0.1495379645034602,-0.10357322371671435,-0.49581327155465305,0.13847825073612036
-1.1877819939018772,0.15574080131130238,-0.47684564545298663,-0.4131323278750891,-0.4375546873796054,0.28988099466006345,-0.13463080988241155,0.25662171707834247,0.14802286139581802,0.4644821171824734,-0.45540277546919333,-0.4553389139307199,-1.143052862455905,-0.138098322654899,-0.05309095963712467,-0.3391788854684086,-0.40330422609727895,-0.1179975989818681,-0.07455442729901571,-0.3889656225285322,0.15118740148127682
-1.2417142202365556,0.21874875292436957,-0.5963202819627645,-0.38809744580872313,-0.386321736053904,0.2575800428341042,-0.2012730837151881,0.2724680889021443,0.1648807959191635,0.4763075877270849,-0.5053771009842521,-0.4455750569313701,-1.2360678513339012,-0.10569698028644664,-0.008750265100857482,-0.3425983917759806,-0.4697308947975665,-0.06425275552734792,-0.11737131504825729,-0.47765418738432175,0.1736752799828382
-1.244028452502474,0.19402738596917646,-0.5614880253108419,-0.4304325071559856,-0.42478058779879174,0.23211390178961164,-0.18927993192066767,0.28658074578137344,0.2069661566292452,0.554440097817835,-0.4449149978554793,-0.44283592114515696,-1.2186423478298412,-0.14627692509565618,-0.07128984425836422,-0.35732007332140936,-0.5169436797677256,-0.13519834299069663,-0.08060925968619805,-0.43993742548255,0.13902439396577562
